"Original HelpX Location","UUID","Transformed Markdown File"
"/content/help/en/campaign/standard/automating/using/workflow-operating-principles","85755e85-617b-4a9b-bb30-96ba8333f4f0","campaign/standard/automating/using/workflow-operating-principles.md"
"/content/help/en/campaign/standard/automating/using/incremental-query","73b42422-e815-43ef-84c0-97c4433ccc98","campaign/standard/automating/using/incremental-query.md"
"/content/help/en/campaign/standard/automating/using/using-workflow-data","3dd66aeb-3a26-4214-b6a0-242c2b7fbc49","campaign/standard/automating/using/using-workflow-data.md"
"/content/help/en/campaign/standard/automating/using/importing-data-with-import-templates","bfc03235-2032-448a-a9ed-21ff2a83fa09","campaign/standard/automating/using/importing-data-with-import-templates.md"
"/content/help/en/campaign/standard/automating/using/transfer-file","a2f18118-b681-4310-aee0-9e82179d2032","campaign/standard/automating/using/transfer-file.md"
"/content/help/en/campaign/standard/automating/using/importing-data","d909d26a-cf50-46af-ae09-f0fd7258ca27","campaign/standard/automating/using/importing-data.md"
"/content/help/en/campaign/standard/automating/using/direct-mail-delivery","bfa7b176-a17c-4079-a073-64b8ce4788ed","campaign/standard/automating/using/direct-mail-delivery.md"
"/content/help/en/campaign/standard/automating/using/discovering-workflows","7c1e8cea-90d0-491f-ab8f-6cd69f8a6c3b","campaign/standard/automating/using/discovering-workflows.md"
"/content/help/en/campaign/standard/automating/using/save-audience","8babb173-fa59-44a7-a2a5-49f45ba6bf99","campaign/standard/automating/using/save-audience.md"
"/content/help/en/campaign/standard/automating/using/start-and-end","146b6337-122c-453d-8ffd-5c157db29217","campaign/standard/automating/using/start-and-end.md"
"/content/help/en/campaign/standard/automating/using/executing-a-workflow","ff02b74e-53e8-49c6-bf8e-0c729eaa7d25","campaign/standard/automating/using/executing-a-workflow.md"
"/content/help/en/campaign/standard/automating/using/intersection","a60f9811-0158-44b3-952b-392685c006cc","campaign/standard/automating/using/intersection.md"
"/content/help/en/campaign/standard/automating/using/enrichment","8c1693ef-1312-422c-b05d-263553113f8f","campaign/standard/automating/using/enrichment.md"
"/content/help/en/campaign/standard/automating/using/segmentation","77796f18-cad5-4e7a-9d7b-4ed0dd8943bf","campaign/standard/automating/using/segmentation.md"
"/content/help/en/campaign/standard/automating/using/workflow-interface","aafe33ed-fa07-4dd9-825e-242099334f1a","campaign/standard/automating/using/workflow-interface.md"
"/content/help/en/campaign/standard/automating/using/fork","e4eaf69b-84ee-4f79-8b80-99284697cd2c","campaign/standard/automating/using/fork.md"
"/content/help/en/campaign/standard/automating/using/sms-delivery","736078c6-ac91-4440-825b-4a6ae31894ef","campaign/standard/automating/using/sms-delivery.md"
"/content/help/en/campaign/standard/automating/using/editing-queries","a49c7739-a96c-45cb-9ac5-1ce299161a97","campaign/standard/automating/using/editing-queries.md"
"/content/help/en/campaign/standard/automating/using/managing-packages","d041f549-bfc5-4e6b-87bf-a63c7c224bca","campaign/standard/automating/using/managing-packages.md"
"/content/help/en/campaign/standard/automating/using/about-execution-activities","af2d19d7-a819-4064-806f-46e946387799","campaign/standard/automating/using/about-execution-activities.md"
"/content/help/en/campaign/standard/automating/using/advanced-expression-editing","a635f999-27ce-41e0-a88c-8a3882e31efe","campaign/standard/automating/using/advanced-expression-editing.md"
"/content/help/en/campaign/standard/automating/using/query","b3c629fa-370e-481c-b347-fcf9f5a5e847","campaign/standard/automating/using/query.md"
"/content/help/en/campaign/standard/automating/using/push-notification-delivery","994d8fe3-29f0-4b5c-89ee-c6be7c60a31b","campaign/standard/automating/using/push-notification-delivery.md"
"/content/help/en/campaign/standard/automating/using/exclusion","b79e7f73-37a0-4ec3-ac5a-5449dc1b1f22","campaign/standard/automating/using/exclusion.md"
"/content/help/en/campaign/standard/automating/using/wait","396a3de1-6ffa-4385-ac9f-15fdeae5a366","campaign/standard/automating/using/wait.md"
"/content/help/en/campaign/standard/automating/using/targeting-data","0645d6e5-6a7e-4917-874a-7e7725f06abd","campaign/standard/automating/using/targeting-data.md"
"/content/help/en/campaign/standard/automating/using/union","fafc3ce9-2212-4403-8754-cfbb28ba6e26","campaign/standard/automating/using/union.md"
"/content/help/en/campaign/standard/automating/using/and-join","9b54fd4c-9915-400f-a494-74e52c329b8a","campaign/standard/automating/using/and-join.md"
"/content/help/en/campaign/standard/automating/using/defining-import-templates","651eb57c-adac-4e3e-b454-b39aea1f0484","campaign/standard/automating/using/defining-import-templates.md"
"/content/help/en/campaign/standard/automating/using/email-delivery","7de53431-84ae-4d21-8361-2775ad314ed2","campaign/standard/automating/using/email-delivery.md"
"/content/help/en/campaign/standard/automating/using/extract-file","631f0fbd-9e8d-4f77-a338-fcb7f4fc1774","campaign/standard/automating/using/extract-file.md"
"/content/help/en/campaign/standard/automating/using/calling-a-workflow-with-external-parameters","beccd1b6-8e6d-4504-9152-9ff537459c4a","campaign/standard/automating/using/calling-a-workflow-with-external-parameters.md"
"/content/help/en/campaign/standard/automating/using/about-channel-activities","900e0580-2e56-4aaf-b584-58d8e9a408cf","campaign/standard/automating/using/about-channel-activities.md"
"/content/help/en/campaign/standard/automating/using/load-file","69af12cc-6f82-4977-9f53-aa7bc26f5d7e","campaign/standard/automating/using/load-file.md"
"/content/help/en/campaign/standard/automating/using/in-app-delivery","528d9472-e447-47af-a6b2-3181aa5fb5ad","campaign/standard/automating/using/in-app-delivery.md"
"/content/help/en/campaign/standard/automating/using/external-signal","884b6daf-bfd9-440b-8336-004b80c76def","campaign/standard/automating/using/external-signal.md"
"/content/help/en/campaign/standard/automating/using/about-data-management-activities","c377bdb6-ae4e-4f23-acb7-ba6b0e095241","campaign/standard/automating/using/about-data-management-activities.md"
"/content/help/en/campaign/standard/automating/using/read-audience","58c54e71-f4a7-4ae9-80a3-33c379ab1db9","campaign/standard/automating/using/read-audience.md"
"/content/help/en/campaign/standard/automating/using/about-data-import-and-export","f6810364-555c-4b72-8a9c-4ae2fcb2ba63","campaign/standard/automating/using/about-data-import-and-export.md"
"/content/help/en/campaign/standard/automating/using/building-a-workflow","11374f64-8d34-40da-937b-09f419250f4c","campaign/standard/automating/using/building-a-workflow.md"
"/content/help/en/campaign/standard/automating/using/reconciliation","7884db8c-1717-4724-be15-3b0b32ccc071","campaign/standard/automating/using/reconciliation.md"
"/content/help/en/campaign/standard/automating/using/exporting-lists","c64fe706-bd6e-4746-958e-f94226f4e2cb","campaign/standard/automating/using/exporting-lists.md"
"/content/help/en/campaign/standard/automating/using/update-data","1dc55db5-affd-4688-b673-adfb8c1338b5","campaign/standard/automating/using/update-data.md"
"/content/help/en/campaign/standard/automating/using/test","1562ec7a-253a-4f4f-b66a-c2948b57775a","campaign/standard/automating/using/test.md"
"/content/help/en/campaign/standard/integrating/using/testing-your-triggers","b3a6667d-e843-4ad6-817e-d91542b5f2e2","campaign/standard/integrating/using/testing-your-triggers.md"
"/content/help/en/campaign/standard/integrating/using/about-adobe-experience-cloud-triggers","0aa4bd6e-1bb5-4d0b-913b-eca93f050acd","campaign/standard/integrating/using/about-adobe-experience-cloud-triggers.md"
"/content/help/en/campaign/standard/integrating/using/configure-campaign-analytics-integration","bdaa00b0-7445-469c-8268-9d06c53ce2b0","campaign/standard/integrating/using/configure-campaign-analytics-integration.md"
"/content/help/en/campaign/standard/integrating/using/configuring-the-campaign-target-integration","0df5701c-dc26-4c30-9af9-ebf92815d90c","campaign/standard/integrating/using/configuring-the-campaign-target-integration.md"
"/content/help/en/campaign/standard/integrating/using/creating-a-campaign-form-in-experience-manager-","43057f81-d47d-4b96-b150-217c289cd608","campaign/standard/integrating/using/creating-a-campaign-form-in-experience-manager-.md"
"/content/help/en/campaign/standard/integrating/using/abandonment-triggers-use-cases","9e236165-afd5-4155-9151-c1941dc0af99","campaign/standard/integrating/using/abandonment-triggers-use-cases.md"
"/content/help/en/campaign/standard/integrating/using/profile-data-ingestion-from-dynamics-to-campaign","20eab9cd-8fe6-4bcd-8365-3435cf001531","campaign/standard/integrating/using/profile-data-ingestion-from-dynamics-to-campaign.md"
"/content/help/en/campaign/standard/integrating/using/campaign-dimensions-and-metrics-in-analytics","effa1028-66b2-4bef-b5e4-7319dbb23d5d","campaign/standard/integrating/using/campaign-dimensions-and-metrics-in-analytics.md"
"/content/help/en/campaign/standard/integrating/using/configuring-triggers-in-experience-cloud","8fd7b804-9528-46a5-a060-bf16b8dc555d","campaign/standard/integrating/using/configuring-triggers-in-experience-cloud.md"
"/content/help/en/campaign/standard/integrating/using/about-campaign-audience-manager-or-people-core-service-integration","39e3c78e-cccd-4823-afe9-abc7f8aef034","campaign/standard/integrating/using/about-campaign-audience-manager-or-people-core-service-integration.md"
"/content/help/en/campaign/standard/integrating/using/about-campaign-integrations","59d7cd99-a6f7-47f1-9b5c-c50e27a2bef8","campaign/standard/integrating/using/about-campaign-integrations.md"
"/content/help/en/campaign/standard/integrating/using/send-experience-events-from-campaign-to-dynamics","c7a89ce0-c09b-4a69-921b-f024cebd8f00","campaign/standard/integrating/using/send-experience-events-from-campaign-to-dynamics.md"
"/content/help/en/campaign/standard/integrating/using/about-campaign-points-of-interest-data-integration","1e6840c8-0472-4da2-85ed-f9a65147555a","campaign/standard/integrating/using/about-campaign-points-of-interest-data-integration.md"
"/content/help/en/campaign/standard/integrating/using/working-with-campaign-and-assets-core-service","264a1260-33d6-412b-b2c8-0d57ca10d025","campaign/standard/integrating/using/working-with-campaign-and-assets-core-service.md"
"/content/help/en/campaign/standard/integrating/using/about-campaign-and-dynamics-integration","f9d336ca-b9b1-4d0a-adf9-cee294ba87a8","campaign/standard/integrating/using/about-campaign-and-dynamics-integration.md"
"/content/help/en/campaign/standard/integrating/using/configuring-campaign-points-of-interest-data-integration","0689a06c-cc1a-442f-95b8-a07fcec85d79","campaign/standard/integrating/using/configuring-campaign-points-of-interest-data-integration.md"
"/content/help/en/campaign/standard/integrating/using/sharing-audiences-with-audience-manager-or-people-core-service","a3701e72-5846-4241-afee-d713b499a27a","campaign/standard/integrating/using/sharing-audiences-with-audience-manager-or-people-core-service.md"
"/content/help/en/campaign/standard/integrating/using/using-triggers-in-campaign","d844d013-b38a-4e69-9df5-0edc01fa9c6e","campaign/standard/integrating/using/using-triggers-in-campaign.md"
"/content/help/en/campaign/standard/integrating/using/integrating-with-experience-manager","ed6c1b76-87f7-4d23-b5e2-0765297a905c","campaign/standard/integrating/using/integrating-with-experience-manager.md"
"/content/help/en/campaign/standard/integrating/using/personalizing-campaign-messages-with-point-of-interest-data","d74c3e55-f130-441b-bc2a-06ddcd5d9784","campaign/standard/integrating/using/personalizing-campaign-messages-with-point-of-interest-data.md"
"/content/help/en/campaign/standard/integrating/using/adding-target-dynamic-content","b3cc045f-7924-480e-8c61-8246510f3adb","campaign/standard/integrating/using/adding-target-dynamic-content.md"
"/content/help/en/campaign/standard/integrating/using/troubleshooting","1c764dd8-e09f-4e8e-9ccd-88ab3d714284","campaign/standard/integrating/using/troubleshooting.md"
"/content/help/en/campaign/standard/integrating/using/about-campaign-target-integration","eb43f054-9c00-4ca4-acdd-e2306937af3c","campaign/standard/integrating/using/about-campaign-target-integration.md"
"/content/help/en/campaign/standard/integrating/using/about-campaign-analytics-integration","7a351e1d-50cb-4ec5-8b66-318b797af77f","campaign/standard/integrating/using/about-campaign-analytics-integration.md"
"/content/help/en/campaign/standard/integrating/using/provisioning-and-configuring-integration-with-audience-manager-or-people-core-service","e7329644-0033-4729-b4a7-61bef137f4b5","campaign/standard/integrating/using/provisioning-and-configuring-integration-with-audience-manager-or-people-core-service.md"
"/content/help/en/campaign/standard/channels/using/about-in-app-messaging","6784cdfc-6db9-41dd-9fbb-2e756a5bcb5f","campaign/standard/channels/using/about-in-app-messaging.md"
"/content/help/en/campaign/standard/channels/using/creating-a-multilingual-email","e90f4ec8-14e3-4304-b5fc-bce0ba08a4ef","campaign/standard/channels/using/creating-a-multilingual-email.md"
"/content/help/en/campaign/standard/channels/using/accessing-messages","77e57ed3-bcd5-46b3-aee1-3d03f0df6c11","campaign/standard/channels/using/accessing-messages.md"
"/content/help/en/campaign/standard/channels/using/transactional-push-notifications","ef31c1b6-9ef8-42e3-b49d-72f9eac8ea32","campaign/standard/channels/using/transactional-push-notifications.md"
"/content/help/en/campaign/standard/channels/using/designing-an-a-b-test-email","104f6973-68a7-4692-a90a-a5570a980ec7","campaign/standard/channels/using/designing-an-a-b-test-email.md"
"/content/help/en/campaign/standard/channels/using/discovering-communication-channels","5d61d8df-8256-4f28-8dd3-e791891e312f","campaign/standard/channels/using/discovering-communication-channels.md"
